ISO,Region,Indicator,Dimension,Category,Sex,Age,Year,Unit of measurement,VALUE,Source,Continent,Population,Estimate of firearms in civilian possession,Registered firearms,Unregistered firearms,Total law enforcement firearms,Total military firearms,Country,Subregion
ATG,Americas,Victims of intentional homicide,by relationship to perpetrator,Intimate partner or family member: Intimate partner,Total,Total,2018,Counts,2,CTS,Americas,94000.0,5000,1449.0,3551.0,800,438.0,Antigua and Barbuda,Latin America and the Caribbean
ATG,Americas,Victims of intentional homicide,by relationship to perpetrator,Intimate partner or family member: Intimate partner,Male,Total,2018,Counts,1,CTS,Americas,94000.0,5000,1449.0,3551.0,800,438.0,Antigua and Barbuda,Latin America and the Caribbean
ATG,Americas,Victims of intentional homicide,by relationship to perpetrator,Intimate partner or family member: Intimate partner,Female,Total,2018,Counts,1,CTS,Americas,94000.0,5000,1449.0,3551.0,800,438.0,Antigua and Barbuda,Latin America and the Caribbean
ATG,Americas,Victims of intentional homicide,by relationship to perpetrator,Intimate partner or family member: Family member,Total,Total,2018,Counts,2,CTS,Americas,94000.0,5000,1449.0,3551.0,800,438.0,Antigua and Barbuda,Latin America and the Caribbean
ATG,Americas,Victims of intentional homicide,by relationship to perpetrator,Intimate partner or family member: Family member,Male,Total,2018,Counts,0,CTS,Americas,94000.0,5000,1449.0,3551.0,800,438.0,Antigua and Barbuda,Latin America and the Caribbean
ATG,Americas,Victims of intentional homicide,by relationship to perpetrator,Intimate partner or family member: Family member,Female,Total,2018,Counts,2,CTS,Americas,94000.0,5000,1449.0,3551.0,800,438.0,Antigua and Barbuda,Latin America and the Caribbean
ATG,Americas,Victims of intentional homicide,by relationship to perpetrator,Intimate partner or family member,Male,Total,2018,Counts,1,CTS,Americas,94000.0,5000,1449.0,3551.0,800,438.0,Antigua and Barbuda,Latin America and the Caribbean
ATG,Americas,Victims of intentional homicide,by relationship to perpetrator,Intimate partner or family member,Female,Total,2018,Counts,3,CTS,Americas,94000.0,5000,1449.0,3551.0,800,438.0,Antigua and Barbuda,Latin America and the Caribbean
ATG,Americas,Victims of intentional homicide,by relationship to perpetrator,Other Perpetrator known to the victim,Total,Total,2018,Counts,2,CTS,Americas,94000.0,5000,1449.0,3551.0,800,438.0,Antigua and Barbuda,Latin America and the Caribbean
ATG,Americas,Victims of intentional homicide,by relationship to perpetrator,Other Perpetrator known to the victim,Male,Total,2018,Counts,2,CTS,Americas,94000.0,5000,1449.0,3551.0,800,438.0,Antigua and Barbuda,Latin America and the Caribbean
ATG,Americas,Victims of intentional homicide,by relationship to perpetrator,Other Perpetrator known to the victim,Female,Total,2018,Counts,0,CTS,Americas,94000.0,5000,1449.0,3551.0,800,438.0,Antigua and Barbuda,Latin America and the Caribbean
ATG,Americas,Victims of intentional homicide,by relationship to perpetrator,Perpetrator unknown to the victim,Total,Total,2018,Counts,6,CTS,Americas,94000.0,5000,1449.0,3551.0,800,438.0,Antigua and Barbuda,Latin America and the Caribbean
ATG,Americas,Victims of intentional homicide,by relationship to perpetrator,Perpetrator unknown to the victim,Male,Total,2018,Counts,6,CTS,Americas,94000.0,5000,1449.0,3551.0,800,438.0,Antigua and Barbuda,Latin America and the Caribbean
ATG,Americas,Victims of intentional homicide,by relationship to perpetrator,Perpetrator unknown to the victim,Female,Total,2018,Counts,0,CTS,Americas,94000.0,5000,1449.0,3551.0,800,438.0,Antigua and Barbuda,Latin America and the Caribbean
ATG,Americas,Victims of intentional homicide,by relationship to perpetrator,Perpetrator to victim relationship unknown,Total,Total,2018,Counts,0,CTS,Americas,94000.0,5000,1449.0,3551.0,800,438.0,Antigua and Barbuda,Latin America and the Caribbean
ATG,Americas,Victims of intentional homicide,by relationship to perpetrator,Perpetrator to victim relationship unknown,Male,Total,2018,Counts,0,CTS,Americas,94000.0,5000,1449.0,3551.0,800,438.0,Antigua and Barbuda,Latin America and the Caribbean
ATG,Americas,Victims of intentional homicide,by relationship to perpetrator,Perpetrator to victim relationship unknown,Female,Total,2018,Counts,0,CTS,Americas,94000.0,5000,1449.0,3551.0,800,438.0,Antigua and Barbuda,Latin America and the Caribbean
ATG,Americas,Victims of intentional homicide,by mechanisms,Firearms or explosives,Total,Total,2018,Counts,3,CTS,Americas,94000.0,5000,1449.0,3551.0,800,438.0,Antigua and Barbuda,Latin America and the Caribbean
ATG,Americas,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2018,Counts,3,CTS,Americas,94000.0,5000,1449.0,3551.0,800,438.0,Antigua and Barbuda,Latin America and the Caribbean
ATG,Americas,Victims of intentional homicide,by mechanisms,Another weapon,Total,Total,2018,Counts,2,CTS,Americas,94000.0,5000,1449.0,3551.0,800,438.0,Antigua and Barbuda,Latin America and the Caribbean
ATG,Americas,Victims of intentional homicide,by mechanisms,Another weapon - sharp object,Total,Total,2018,Counts,2,CTS,Americas,94000.0,5000,1449.0,3551.0,800,438.0,Antigua and Barbuda,Latin America and the Caribbean
ATG,Americas,Victims of intentional homicide,by mechanisms,Without a weapon/ other Mechanism,Total,Total,2018,Counts,1,CTS,Americas,94000.0,5000,1449.0,3551.0,800,438.0,Antigua and Barbuda,Latin America and the Caribbean
ATG,Americas,Victims of intentional homicide,by mechanisms,Unspecified means,Total,Total,2018,Counts,6,CTS,Americas,94000.0,5000,1449.0,3551.0,800,438.0,Antigua and Barbuda,Latin America and the Caribbean
ATG,Americas,Victims of intentional homicide,Total,Total,Male,Unknown,2018,Counts,2,CTS,Americas,94000.0,5000,1449.0,3551.0,800,438.0,Antigua and Barbuda,Latin America and the Caribbean
ATG,Americas,Victims of intentional homicide,Total,Total,Female,Unknown,2018,Counts,0,CTS,Americas,94000.0,5000,1449.0,3551.0,800,438.0,Antigua and Barbuda,Latin America and the Caribbean
ATG,Americas,Victims of intentional homicide,Total,Total,Male,0-9,2018,Counts,0,CTS,Americas,94000.0,5000,1449.0,3551.0,800,438.0,Antigua and Barbuda,Latin America and the Caribbean
ATG,Americas,Victims of intentional homicide,Total,Total,Female,0-9,2018,Counts,0,CTS,Americas,94000.0,5000,1449.0,3551.0,800,438.0,Antigua and Barbuda,Latin America and the Caribbean
ATG,Americas,Victims of intentional homicide,Total,Total,Male,10 -14,2018,Counts,0,CTS,Americas,94000.0,5000,1449.0,3551.0,800,438.0,Antigua and Barbuda,Latin America and the Caribbean
ATG,Americas,Victims of intentional homicide,Total,Total,Female,10 -14,2018,Counts,0,CTS,Americas,94000.0,5000,1449.0,3551.0,800,438.0,Antigua and Barbuda,Latin America and the Caribbean
ATG,Americas,Victims of intentional homicide,Total,Total,Male,15 -17,2018,Counts,0,CTS,Americas,94000.0,5000,1449.0,3551.0,800,438.0,Antigua and Barbuda,Latin America and the Caribbean
ATG,Americas,Victims of intentional homicide,Total,Total,Female,15 -17,2018,Counts,0,CTS,Americas,94000.0,5000,1449.0,3551.0,800,438.0,Antigua and Barbuda,Latin America and the Caribbean
ATG,Americas,Victims of intentional homicide,Total,Total,Male,18-19,2018,Counts,0,CTS,Americas,94000.0,5000,1449.0,3551.0,800,438.0,Antigua and Barbuda,Latin America and the Caribbean
ATG,Americas,Victims of intentional homicide,Total,Total,Female,18-19,2018,Counts,0,CTS,Americas,94000.0,5000,1449.0,3551.0,800,438.0,Antigua and Barbuda,Latin America and the Caribbean
ATG,Americas,Victims of intentional homicide,Total,Total,Male,20-24,2018,Counts,3,CTS,Americas,94000.0,5000,1449.0,3551.0,800,438.0,Antigua and Barbuda,Latin America and the Caribbean
ATG,Americas,Victims of intentional homicide,Total,Total,Female,20-24,2018,Counts,0,CTS,Americas,94000.0,5000,1449.0,3551.0,800,438.0,Antigua and Barbuda,Latin America and the Caribbean
ATG,Americas,Victims of intentional homicide,Total,Total,Male,25-29,2018,Counts,4,CTS,Americas,94000.0,5000,1449.0,3551.0,800,438.0,Antigua and Barbuda,Latin America and the Caribbean
ATG,Americas,Victims of intentional homicide,Total,Total,Female,25-29,2018,Counts,0,CTS,Americas,94000.0,5000,1449.0,3551.0,800,438.0,Antigua and Barbuda,Latin America and the Caribbean
ATG,Americas,Victims of intentional homicide,Total,Total,Male,30-44,2018,Counts,1,CTS,Americas,94000.0,5000,1449.0,3551.0,800,438.0,Antigua and Barbuda,Latin America and the Caribbean
ATG,Americas,Victims of intentional homicide,Total,Total,Female,30-44,2018,Counts,0,CTS,Americas,94000.0,5000,1449.0,3551.0,800,438.0,Antigua and Barbuda,Latin America and the Caribbean
ATG,Americas,Victims of intentional homicide,Total,Total,Male,45-59,2018,Counts,1,CTS,Americas,94000.0,5000,1449.0,3551.0,800,438.0,Antigua and Barbuda,Latin America and the Caribbean
ATG,Americas,Victims of intentional homicide,Total,Total,Female,45-59,2018,Counts,0,CTS,Americas,94000.0,5000,1449.0,3551.0,800,438.0,Antigua and Barbuda,Latin America and the Caribbean
ATG,Americas,Victims of intentional homicide,Total,Total,Male,60 and older,2018,Counts,1,CTS,Americas,94000.0,5000,1449.0,3551.0,800,438.0,Antigua and Barbuda,Latin America and the Caribbean
ATG,Americas,Victims of intentional homicide,Total,Total,Female,60 and older,2018,Counts,0,CTS,Americas,94000.0,5000,1449.0,3551.0,800,438.0,Antigua and Barbuda,Latin America and the Caribbean
ATG,Americas,Persons arrested/suspected for intentional homicide,Total,Total,Male,Unknown,2018,Counts,6,CTS,Americas,94000.0,5000,1449.0,3551.0,800,438.0,Antigua and Barbuda,Latin America and the Caribbean
ATG,Americas,Persons arrested/suspected for intentional homicide,Total,Total,Female,Unknown,2018,Counts,0,CTS,Americas,94000.0,5000,1449.0,3551.0,800,438.0,Antigua and Barbuda,Latin America and the Caribbean
ATG,Americas,Persons arrested/suspected for intentional homicide,Total,Total,Male,0-9,2018,Counts,0,CTS,Americas,94000.0,5000,1449.0,3551.0,800,438.0,Antigua and Barbuda,Latin America and the Caribbean
ATG,Americas,Persons arrested/suspected for intentional homicide,Total,Total,Female,0-9,2018,Counts,0,CTS,Americas,94000.0,5000,1449.0,3551.0,800,438.0,Antigua and Barbuda,Latin America and the Caribbean
ATG,Americas,Persons arrested/suspected for intentional homicide,Total,Total,Male,10 -14,2018,Counts,0,CTS,Americas,94000.0,5000,1449.0,3551.0,800,438.0,Antigua and Barbuda,Latin America and the Caribbean
ATG,Americas,Persons arrested/suspected for intentional homicide,Total,Total,Female,10 -14,2018,Counts,0,CTS,Americas,94000.0,5000,1449.0,3551.0,800,438.0,Antigua and Barbuda,Latin America and the Caribbean
ATG,Americas,Persons arrested/suspected for intentional homicide,Total,Total,Male,15 -17,2018,Counts,0,CTS,Americas,94000.0,5000,1449.0,3551.0,800,438.0,Antigua and Barbuda,Latin America and the Caribbean
ATG,Americas,Persons arrested/suspected for intentional homicide,Total,Total,Female,15 -17,2018,Counts,0,CTS,Americas,94000.0,5000,1449.0,3551.0,800,438.0,Antigua and Barbuda,Latin America and the Caribbean
ATG,Americas,Persons arrested/suspected for intentional homicide,Total,Total,Male,18-19,2018,Counts,1,CTS,Americas,94000.0,5000,1449.0,3551.0,800,438.0,Antigua and Barbuda,Latin America and the Caribbean
ATG,Americas,Persons arrested/suspected for intentional homicide,Total,Total,Female,18-19,2018,Counts,0,CTS,Americas,94000.0,5000,1449.0,3551.0,800,438.0,Antigua and Barbuda,Latin America and the Caribbean
ATG,Americas,Persons arrested/suspected for intentional homicide,Total,Total,Male,20-24,2018,Counts,0,CTS,Americas,94000.0,5000,1449.0,3551.0,800,438.0,Antigua and Barbuda,Latin America and the Caribbean
ATG,Americas,Persons arrested/suspected for intentional homicide,Total,Total,Female,20-24,2018,Counts,0,CTS,Americas,94000.0,5000,1449.0,3551.0,800,438.0,Antigua and Barbuda,Latin America and the Caribbean
ATG,Americas,Persons arrested/suspected for intentional homicide,Total,Total,Male,25-29,2018,Counts,0,CTS,Americas,94000.0,5000,1449.0,3551.0,800,438.0,Antigua and Barbuda,Latin America and the Caribbean
ATG,Americas,Persons arrested/suspected for intentional homicide,Total,Total,Female,25-29,2018,Counts,0,CTS,Americas,94000.0,5000,1449.0,3551.0,800,438.0,Antigua and Barbuda,Latin America and the Caribbean
ATG,Americas,Persons arrested/suspected for intentional homicide,Total,Total,Male,30-44,2018,Counts,0,CTS,Americas,94000.0,5000,1449.0,3551.0,800,438.0,Antigua and Barbuda,Latin America and the Caribbean
ATG,Americas,Persons arrested/suspected for intentional homicide,Total,Total,Female,30-44,2018,Counts,0,CTS,Americas,94000.0,5000,1449.0,3551.0,800,438.0,Antigua and Barbuda,Latin America and the Caribbean
ATG,Americas,Persons arrested/suspected for intentional homicide,Total,Total,Male,45-59,2018,Counts,1,CTS,Americas,94000.0,5000,1449.0,3551.0,800,438.0,Antigua and Barbuda,Latin America and the Caribbean
ATG,Americas,Persons arrested/suspected for intentional homicide,Total,Total,Female,45-59,2018,Counts,0,CTS,Americas,94000.0,5000,1449.0,3551.0,800,438.0,Antigua and Barbuda,Latin America and the Caribbean
ATG,Americas,Persons arrested/suspected for intentional homicide,Total,Total,Male,60 and older,2018,Counts,1,CTS,Americas,94000.0,5000,1449.0,3551.0,800,438.0,Antigua and Barbuda,Latin America and the Caribbean
ATG,Americas,Persons arrested/suspected for intentional homicide,Total,Total,Female,60 and older,2018,Counts,0,CTS,Americas,94000.0,5000,1449.0,3551.0,800,438.0,Antigua and Barbuda,Latin America and the Caribbean
ATG,Americas,Persons convicted for intentional homicide,Total,Total,Total,Total,2018,Counts,3,CTS,Americas,94000.0,5000,1449.0,3551.0,800,438.0,Antigua and Barbuda,Latin America and the Caribbean
ATG,Americas,Death due to intentional homicide in prison,Total,Total,Total,Total,2018,Counts,0,CTS,Americas,94000.0,5000,1449.0,3551.0,800,438.0,Antigua and Barbuda,Latin America and the Caribbean
ATG,Americas,Victims of intentional homicide,Total,Total,Total,Total,2018,"Rate per 100,000 population",13.1975452565823,MD/PAHO/OAS/CTS,Americas,94000.0,5000,1449.0,3551.0,800,438.0,Antigua and Barbuda,Latin America and the Caribbean
ATG,Americas,Victims of intentional homicide,Total,Total,Male,Total,2018,"Rate per 100,000 population",20.8333333333333,MD/PAHO/OAS/CTS,Americas,94000.0,5000,1449.0,3551.0,800,438.0,Antigua and Barbuda,Latin America and the Caribbean
ATG,Americas,Victims of intentional homicide,Total,Total,Female,Total,2018,"Rate per 100,000 population",6.28588190923187,MD/PAHO/OAS/CTS,Americas,94000.0,5000,1449.0,3551.0,800,438.0,Antigua and Barbuda,Latin America and the Caribbean
ATG,Americas,Victims of intentional homicide,by relationship to perpetrator,Intimate partner or family member,Total,Total,2018,"Rate per 100,000 population",4.39918175219409,CTS,Americas,94000.0,5000,1449.0,3551.0,800,438.0,Antigua and Barbuda,Latin America and the Caribbean
ATG,Americas,Victims of intentional homicide,by relationship to perpetrator,Intimate partner or family member: Intimate partner,Total,Total,2018,"Rate per 100,000 population",2.19959087609705,CTS,Americas,94000.0,5000,1449.0,3551.0,800,438.0,Antigua and Barbuda,Latin America and the Caribbean
ATG,Americas,Victims of intentional homicide,by relationship to perpetrator,Intimate partner or family member: Intimate partner,Male,Total,2018,"Rate per 100,000 population",2.31481481481481,CTS,Americas,94000.0,5000,1449.0,3551.0,800,438.0,Antigua and Barbuda,Latin America and the Caribbean
ATG,Americas,Victims of intentional homicide,by relationship to perpetrator,Intimate partner or family member: Intimate partner,Female,Total,2018,"Rate per 100,000 population",2.09529396974396,CTS,Americas,94000.0,5000,1449.0,3551.0,800,438.0,Antigua and Barbuda,Latin America and the Caribbean
ATG,Americas,Victims of intentional homicide,by relationship to perpetrator,Intimate partner or family member: Family member,Total,Total,2018,"Rate per 100,000 population",2.19959087609705,CTS,Americas,94000.0,5000,1449.0,3551.0,800,438.0,Antigua and Barbuda,Latin America and the Caribbean
ATG,Americas,Victims of intentional homicide,by relationship to perpetrator,Intimate partner or family member: Family member,Male,Total,2018,"Rate per 100,000 population",0,CTS,Americas,94000.0,5000,1449.0,3551.0,800,438.0,Antigua and Barbuda,Latin America and the Caribbean
ATG,Americas,Victims of intentional homicide,by relationship to perpetrator,Intimate partner or family member: Family member,Female,Total,2018,"Rate per 100,000 population",4.19058793948791,CTS,Americas,94000.0,5000,1449.0,3551.0,800,438.0,Antigua and Barbuda,Latin America and the Caribbean
ATG,Americas,Victims of intentional homicide,by relationship to perpetrator,Intimate partner or family member,Male,Total,2018,"Rate per 100,000 population",2.31481481481481,CTS,Americas,94000.0,5000,1449.0,3551.0,800,438.0,Antigua and Barbuda,Latin America and the Caribbean
ATG,Americas,Victims of intentional homicide,by relationship to perpetrator,Intimate partner or family member,Female,Total,2018,"Rate per 100,000 population",6.28588190923187,CTS,Americas,94000.0,5000,1449.0,3551.0,800,438.0,Antigua and Barbuda,Latin America and the Caribbean
